Iteration,Objective,Area,Witdh,Height
0,0,127.215,0.5,0.5
1,85.7196
2,85.7206
3,85.7216
4,85.7226
5,85.7237
6,85.7247
7,85.7256
8,85.7264
9,85.7272
10,85.728
11,85.7289
12,85.7298
13,85.7307
14,85.7317
15,85.7327
16,85.7337
17,85.7348
18,85.7358
19,85.7369
20,85.738
21,85.7392
22,85.7403
23,85.7415
24,85.7428
25,85.744
26,85.7454
27,85.7468
28,85.7483
29,85.7499
30,85.7517
31,85.7535
32,85.7554
33,85.7576
34,85.7599
35,85.7624
36,85.765
37,85.7679
38,85.7711
39,85.7746
40,85.7784
41,85.7826
42,85.7873
43,85.7924
44,85.7981
45,85.8042
46,85.811
47,85.8184
48,85.8266
49,85.8353
50,85.845
51,85.8555
52,85.8669
53,85.8791
54,85.8922
55,85.906
56,85.9204
57,85.9354
58,85.9508
59,85.9665
60,85.9823
61,85.9987
62,86.016
63,86.0339
64,86.0519
65,86.0696
66,86.0876
67,86.1062
68,86.1249
69,86.1446
70,86.1642
71,86.1837
72,86.2029
73,86.2219
74,86.2414
75,86.2609
76,86.2802
77,86.2989
78,86.3173
79,86.3355
80,86.3536
81,86.3714
82,86.3885
83,86.4052
84,86.4218
85,86.4378
86,86.4532
87,86.4686
88,86.4838
89,86.4987
90,86.5132
91,86.5271
92,86.5408
93,86.5542
94,86.5673
95,86.5801
96,86.5926
97,86.6049
98,86.6171
99,86.629
100,86.6406
101,86.652
102,86.6632
103,86.6741
104,86.6849
105,86.6955
106,86.7061
107,86.7166
108,86.727
109,86.7373
110,86.7476
111,86.7578
112,86.768
113,86.7781
114,86.7882
115,86.7983
116,86.8083
117,86.8183
118,86.8284
119,86.8385
120,86.8485
121,86.8585
122,86.8685
123,86.8785
124,86.8883
125,86.8982
126,86.9079
127,86.9176
128,86.9272
129,86.9368
130,86.9464
131,86.9559
132,86.9654
133,86.9749
134,86.9843
135,86.9938
136,87.0033
137,87.0128
138,87.0223
139,87.0319
140,87.0414
141,87.051
142,87.0606
143,87.0702
144,87.0797
145,87.0891
146,87.0985
147,87.1078
148,87.1169
149,87.126
150,87.1349
151,87.1437
152,87.1524
153,87.1609
154,87.1693
155,87.1777
156,87.1859
157,87.1941
158,87.2022
159,87.2102
160,87.2182
161,87.2263
162,87.2343
163,87.2422
164,87.2502
165,87.2581
166,87.2661
167,87.2739
168,87.2818
169,87.2896
170,87.2974
171,87.3051
172,87.3128
173,87.3203
174,87.3278
175,87.3351
176,87.3423
177,87.3494
178,87.3564
179,87.3633
180,87.3702
181,87.377
182,87.3837
183,87.3904
184,87.397
185,87.4037
186,87.4104
187,87.417
188,87.4237
189,87.4304
190,87.4371
191,87.4437
192,87.4504
193,87.457
194,87.4637
195,87.4703
196,87.4769
197,87.4834
198,87.49
199,87.4966
200,87.5031
201,87.5095
202,87.5158
203,87.522
204,87.5281
205,87.5341
206,87.54
207,87.5459
208,87.5517
209,87.5575
210,87.5633
211,87.5691
212,87.575
213,87.581
214,87.587
215,87.5932
216,87.5993
217,87.6056
218,87.6119
219,87.6183
220,87.6246
221,87.6309
222,87.6372
223,87.6435
224,87.6498
225,87.656
226,87.6622
227,87.6683
228,87.6743
229,87.6802
230,87.6861
231,87.6918
232,87.6976
233,87.7032
234,87.7089
235,87.7146
236,87.7203
237,87.7259
238,87.7316
239,87.7373
240,87.743
241,87.7487
242,87.7543
243,87.76
244,87.7658
245,87.7716
246,87.7773
247,87.783
248,87.7887
249,87.7943
250,87.7998
251,87.8054
252,87.8109
253,87.8163
254,87.8216
255,87.8268
256,87.832
257,87.8372
258,87.8423
259,87.8473
260,87.8524
261,87.8575
262,87.8626
263,87.8678
264,87.873
265,87.8783
266,87.8836
267,87.8891
268,87.8947
269,87.9003
270,87.906
271,87.9117
272,87.9176
273,87.9234
274,87.9293
275,87.9351
276,87.941
277,87.9468
278,87.9526
279,87.9583
280,87.9639
281,87.9695
282,87.9749
283,87.9804
284,87.9858
285,87.9911
286,87.9964
287,88.0016
288,88.0067
289,88.0119
290,88.017
291,88.022
292,88.0271
293,88.0322
294,88.0373
295,88.0425
296,88.0475
297,88.0527
298,88.0578
299,88.063
300,88.0681
301,88.0732
302,88.0782
303,88.0833
304,88.0883
305,88.0933
306,88.0983
307,88.1033
308,88.1084
309,88.1136
310,88.1188
311,88.1242
312,88.1295
313,88.135
314,88.1406
315,88.1462
316,88.152
317,88.1578
318,88.1637
319,88.1697
320,88.1757
321,88.1818
322,88.1879
323,88.1941
324,88.2002
325,88.2063
326,88.2123
327,88.2184
328,88.2244
329,88.2303
330,88.2361
331,88.2419
332,88.2476
333,88.2532
334,88.2587
335,88.2641
336,88.2695
337,88.2748
338,88.2801
339,88.2853
340,88.2906
341,88.2959
342,88.3012
343,88.3065
344,88.3119
345,88.3173
346,88.3228
347,88.3283
348,88.3338
349,88.3394
350,88.3451
351,88.3508
352,88.3565
353,88.3623
354,88.3681
355,88.374
356,88.3798
357,88.3856
358,88.3915
359,88.3973
360,88.403
361,88.4088
362,88.4145
363,88.4203
364,88.426
365,88.4317
366,88.4374
367,88.4432
368,88.4489
369,88.4548
370,88.4606
371,88.4665
372,88.4724
373,88.4784
374,88.4845
375,88.4906
376,88.4968
377,88.5032
378,88.5096
379,88.5161
380,88.5228
381,88.5296
382,88.5365
383,88.5435
384,88.5506
385,88.5579
386,88.5653
387,88.5728
388,88.5804
389,88.588
390,88.5958
391,88.6036
392,88.6115
393,88.6195
394,88.6275
395,88.6357
396,88.6439
397,88.6523
398,88.6608
399,88.6694
400,88.678
401,88.6869
402,88.6959
403,88.7052
404,88.7147
405,88.7244
406,88.7342
407,88.7444
408,88.7546
409,88.765
410,88.7754
411,88.786
412,88.7967
413,88.8074
414,88.8181
415,88.8288
416,88.8396
417,88.8504
418,88.8613
419,88.8721
420,88.8829
421,88.8936
422,88.9043
423,88.9149
424,88.9257
425,88.9365
426,88.9473
427,88.9582
428,88.9692
429,88.9803
430,88.9914
431,89.0028
432,89.0143
433,89.026
434,89.0378
435,89.0497
436,89.0616
437,89.0735
438,89.0855
439,89.0976
440,89.1097
441,89.1218
442,89.1338
443,89.1457
444,89.1575
445,89.1691
446,89.1807
447,89.1921
448,89.2033
449,89.2145
450,89.2256
451,89.2368
452,89.2479
453,89.2589
454,89.2699
455,89.281
456,89.2921
457,89.3032
458,89.3144
459,89.3258
460,89.3371
461,89.3486
462,89.3603
463,89.3722
464,89.3843
465,89.3966
466,89.409
467,89.4217
468,89.4346
469,89.4477
470,89.461
471,89.4745
472,89.4882
473,89.5021
474,89.5162
475,89.5303
476,89.5444
477,89.5587
478,89.5732
479,89.5877
480,89.6023
481,89.6171
482,89.6318
483,89.6467
484,89.6618
485,89.6769
486,89.6922
487,89.7076
488,89.7232
489,89.7392
490,89.7556
491,89.7722
492,89.7893
493,89.8066
494,89.824
495,89.8417
496,89.8598
497,89.8783
498,89.8971
499,89.9162
500,89.9356
501,89.9554
502,89.9754
503,89.9958
504,90.0165
505,90.0373
506,90.0582
507,90.0795
508,90.1008
509,90.1222
510,90.1436
511,90.165
512,90.1865
513,90.2079
514,90.2291
515,90.2502
516,90.271
517,90.2915
518,90.3119
519,90.3319
520,90.3516
521,90.3709
522,90.39
523,90.4086
524,90.4268
525,90.4445
526,90.4618
527,90.4786
528,90.4949
529,90.5109
530,90.5265
531,90.5417
532,90.5566
533,90.5711
534,90.5852
535,90.599
536,90.6124
537,90.6256
538,90.6383
539,90.6509
540,90.6632
541,90.6753
542,90.6873
543,90.6991
544,90.7109
545,90.7227
546,90.7343
547,90.7459
548,90.7574
549,90.7688
550,90.7802
551,90.7916
552,90.8029
553,90.8142
554,90.8255
555,90.8369
556,90.8482
557,90.8597
558,90.8713
559,90.8829
560,90.8947
561,90.9066
562,90.9186
563,90.9308
564,90.9432
565,90.9557
566,90.9685
567,90.9816
568,90.9948
569,91.0083
570,91.022
571,91.0359
572,91.0501
573,91.0645
574,91.0791
575,91.0938
576,91.1085
577,91.1234
578,91.1382
579,91.1532
580,91.1681
581,91.183
582,91.1981
583,91.2132
584,91.2283
585,91.2435
586,91.2586
587,91.2739
588,91.2892
589,91.3048
590,91.3206
591,91.3366
592,91.3529
593,91.3694
594,91.3864
595,91.4038
596,91.4217
597,91.4401
598,91.459
599,91.4781
600,91.4976
601,91.5173
602,91.5372
603,91.5574
604,91.5777
605,91.5981
606,91.6185
607,91.639
608,91.6597
609,91.6802
610,91.7006
611,91.721
612,91.7413
613,91.7614
614,91.7814
615,91.8013
616,91.8211
617,91.8409
618,91.8605
619,91.88
620,91.8994
621,91.9187
622,91.9377
623,91.9563
624,91.9746
625,91.9923
626,92.0096
627,92.0264
628,92.0426
629,92.0582
630,92.0732
631,92.087
632,92.1002
633,92.1127
634,92.1242
635,92.1353
636,92.1458
637,92.1559
638,92.1653
639,92.1742
640,92.1828
641,92.1909
642,92.1986
643,92.206
644,92.2131
645,92.2198
646,92.2264
647,92.2328
648,92.2391
649,92.2453
650,92.2515
651,92.2579
652,92.2643
653,92.2708
654,92.2775
655,92.2845
656,92.2917
657,92.2992
658,92.3072
659,92.3154
660,92.324
661,92.333
662,92.3425
663,92.3525
664,92.363
665,92.3739
666,92.3851
667,92.3966
668,92.4084
669,92.4205
670,92.4329
671,92.4454
672,92.4579
673,92.4704
674,92.4828
675,92.4951
676,92.5072
677,92.5191
678,92.5307
679,92.5419
680,92.5528
681,92.5633
682,92.5735
683,92.5833
684,92.5928
685,92.6021
686,92.611
687,92.6197
688,92.6282
689,92.6364
690,92.6445
691,92.6524
692,92.6602
693,92.6679
694,92.6754
695,92.683
696,92.6907
697,92.6984
698,92.7063
699,92.7143
700,92.7226
701,92.7312
702,92.7402
703,92.7495
704,92.7593
705,92.7695
706,92.7801
707,92.7912
708,92.8029
709,92.815
710,92.8278
711,92.841
712,92.8546
713,92.8685
714,92.8827
715,92.8971
716,92.9119
717,92.927
718,92.9423
719,92.9578
720,92.9736
721,92.9895
722,93.0054
723,93.0214
724,93.0374
725,93.0535
726,93.0698
727,93.0861
728,93.1025
729,93.1189
730,93.1352
731,93.1515
732,93.1676
733,93.1838
734,93.1999
735,93.2158
736,93.2317
737,93.2473
738,93.2628
739,93.2781
740,93.2931
741,93.308
742,93.3226
743,93.337
744,93.3512
745,93.3653
746,93.3792
747,93.3929
748,93.4064
749,93.4198
750,93.4332
751,93.4464
752,93.4595
753,93.4725
754,93.4856
755,93.4985
756,93.5114
757,93.5243
758,93.5371
759,93.55
760,93.5629
761,93.5756
762,93.5884
763,93.6011
764,93.6138
765,93.6265
766,93.6393
767,93.652
768,93.6647
769,93.6773
770,93.6898
771,93.7023
772,93.7148
773,93.7272
774,93.7395
775,93.7518
776,93.7641
777,93.7762
778,93.7881
779,93.8
780,93.8117
781,93.8232
782,93.8347
783,93.8459
784,93.8568
785,93.8677
786,93.8784
787,93.8891
788,93.8998
789,93.9104
790,93.9211
791,93.9319
792,93.9428
793,93.9539
794,93.9652
795,93.9768
796,93.9888
797,94.0011
798,94.014
799,94.0273
800,94.0413
801,94.0559
802,94.0712
803,94.0874
804,94.1043
805,94.1222
806,94.1408
807,94.1602
808,94.1802
809,94.2012
810,94.2229
811,94.2454
812,94.2685
813,94.2923
814,94.3167
815,94.3415
816,94.3669
817,94.3927
818,94.4191
819,94.4458
820,94.4729
821,94.5004
822,94.5281
823,94.5559
824,94.5839
825,94.6118
826,94.6397
827,94.6676
828,94.6954
829,94.7231
830,94.7506
831,94.778
832,94.8051
833,94.8318
834,94.858
835,94.8838
836,94.9091
837,94.934
838,94.9584
839,94.9823
840,95.0056
841,95.0284
842,95.0507
843,95.0725
844,95.0937
845,95.1147
846,95.1352
847,95.1554
848,95.1753
849,95.1951
850,95.2147
851,95.2341
852,95.2532
853,95.2723
854,95.2912
855,95.31
856,95.3286
857,95.3471
858,95.3654
859,95.3836
860,95.4017
861,95.4197
862,95.4375
863,95.4553
864,95.4731
865,95.4909
866,95.5088
867,95.5269
868,95.545
869,95.5635
870,95.5823
871,95.6014
872,95.6209
873,95.6408
874,95.6612
875,95.682
876,95.7032
877,95.7247
878,95.7467
879,95.769
880,95.7917
881,95.8147
882,95.838
883,95.8615
884,95.8853
885,95.9094
886,95.9335
887,95.9578
888,95.982
889,96.0062
890,96.0305
891,96.0547
892,96.0788
893,96.1026
894,96.126
895,96.1492
896,96.1723
897,96.1951
898,96.2179
899,96.2405
900,96.2628
901,96.2848
902,96.3067
903,96.3284
904,96.3497
905,96.3709
906,96.3919
907,96.4127
908,96.4335
909,96.4544
910,96.4752
911,96.496
912,96.5167
913,96.5372
914,96.5575
915,96.5776
916,96.5976
917,96.6174
918,96.637
919,96.6562
920,96.6751
921,96.6936
922,96.7117
923,96.7295
924,96.7472
925,96.7649
926,96.7827
927,96.8008
928,96.8191
929,96.8377
930,96.8569
931,96.8768
932,96.8972
933,96.9182
934,96.9399
935,96.9621
936,96.9849
937,97.0085
938,97.0325
939,97.057
940,97.082
941,97.1073
942,97.1329
943,97.159
944,97.1854
945,97.2123
946,97.2397
947,97.2674
948,97.2956
949,97.3242
950,97.3535
951,97.3832
952,97.4132
953,97.4434
954,97.4738
955,97.5043
956,97.5351
957,97.566
958,97.597
959,97.6281
960,97.6593
961,97.6905
962,97.7219
963,97.7533
964,97.7848
965,97.8163
966,97.8479
967,97.8795
968,97.9112
969,97.943
970,97.9747
971,98.0066
972,98.0387
973,98.0707
974,98.1029
975,98.1355
976,98.1683
977,98.2014
978,98.2345
979,98.2676
980,98.3009
981,98.3342
982,98.3677
983,98.4013
984,98.4351
985,98.4691
986,98.5035
987,98.5381
988,98.5732
989,98.6084
990,98.6435
991,98.6785
992,98.7131
993,98.7474
994,98.7812
995,98.8145
996,98.847
997,98.8785
998,98.9093
999,98.9394
1000,98.9685
1001,98.9969
1002,99.0245
1003,99.0514
1004,99.0774
1005,99.1028
1006,99.1273
1007,99.1511
1008,99.1742
1009,99.1965
1010,99.2181
1011,99.2394
1012,99.2604
1013,99.2811
1014,99.3018
1015,99.3225
1016,99.3432
1017,99.3644
1018,99.3861
1019,99.4083
1020,99.4309
1021,99.4542
1022,99.478
1023,99.5024
1024,99.5272
1025,99.5526
1026,99.5784
1027,99.6044
1028,99.6309
1029,99.6578
1030,99.685
1031,99.7126
1032,99.7405
1033,99.7683
1034,99.7962
1035,99.824
1036,99.8518
1037,99.8796
1038,99.9074
1039,99.9353
1040,99.9632
1041,99.9911
1042,100.019
1043,100.047
1044,100.075
1045,100.103
1046,100.131
1047,100.158
1048,100.186
1049,100.213
1050,100.241
1051,100.269
1052,100.297
1053,100.325
1054,100.354
1055,100.384
1056,100.414
1057,100.445
1058,100.476
1059,100.509
1060,100.543
1061,100.577
1062,100.612
1063,100.648
1064,100.684
1065,100.72
1066,100.757
1067,100.793
1068,100.829
1069,100.865
1070,100.901
1071,100.935
1072,100.969
1073,101.002
1074,101.033
1075,101.064
1076,101.093
1077,101.122
1078,101.15
1079,101.177
1080,101.202
1081,101.227
1082,101.251
1083,101.273
1084,101.296
1085,101.317
1086,101.339
1087,101.359
1088,101.38
1089,101.4
1090,101.42
1091,101.44
1092,101.46
1093,101.48
1094,101.5
1095,101.521
1096,101.542
1097,101.564
1098,101.586
1099,101.608
1100,101.631
1101,101.654
1102,101.678
1103,101.702
1104,101.726
1105,101.751
1106,101.776
1107,101.801
1108,101.827
1109,101.853
1110,101.88
1111,101.907
1112,101.935
1113,101.964
1114,101.993
1115,102.022
1116,102.053
1117,102.084
1118,102.115
1119,102.147
1120,102.18
1121,102.214
1122,102.248
1123,102.283
1124,102.319
1125,102.356
1126,102.394
1127,102.432
1128,102.471
1129,102.511
1130,102.551
1131,102.593
1132,102.635
1133,102.677
1134,102.719
1135,102.761
1136,102.804
1137,102.845
1138,102.887
1139,102.927
1140,102.966
1141,103.004
1142,103.042
1143,103.079
1144,103.114
1145,103.148
1146,103.181
1147,103.212
1148,103.243
1149,103.271
1150,103.299
1151,103.326
1152,103.351
1153,103.375
1154,103.398
1155,103.419
1156,103.439
1157,103.459
1158,103.477
1159,103.494
1160,103.511
1161,103.526
1162,103.542
1163,103.557
1164,103.571
1165,103.584
1166,103.597
1167,103.61
1168,103.623
1169,103.635
1170,103.646
1171,103.658
1172,103.67
1173,103.681
1174,103.692
1175,103.703
1176,103.714
1177,103.725
1178,103.736
1179,103.748
1180,103.759
1181,103.77
1182,103.782
1183,103.793
1184,103.805
1185,103.817
1186,103.829
1187,103.842
1188,103.854
1189,103.867
1190,103.88
1191,103.893
1192,103.906
1193,103.92
1194,103.933
1195,103.947
1196,103.961
1197,103.974
1198,103.988
1199,104.003
1200,104.017
1201,104.031
1202,104.045
1203,104.06
1204,104.074
1205,104.089
1206,104.103
1207,104.118
1208,104.132
1209,104.147
1210,104.162
1211,104.176
1212,104.191
1213,104.206
1214,104.221
1215,104.237
1216,104.253
1217,104.269
1218,104.285
1219,104.302
1220,104.319
1221,104.337
1222,104.356
1223,104.375
1224,104.395
1225,104.415
1226,104.436
1227,104.459
1228,104.481
1229,104.505
1230,104.529
1231,104.554
1232,104.58
1233,104.606
1234,104.633
1235,104.66
1236,104.688
1237,104.717
1238,104.745
1239,104.775
1240,104.804
1241,104.834
1242,104.865
1243,104.895
1244,104.925
1245,104.956
1246,104.987
1247,105.018
1248,105.048
1249,105.079
1250,105.109
1251,105.14
1252,105.17
1253,105.2
1254,105.229
1255,105.259
1256,105.288
1257,105.316
1258,105.343
1259,105.371
1260,105.397
1261,105.423
1262,105.448
1263,105.472
1264,105.495
1265,105.518
1266,105.539
1267,105.56
1268,105.58
1269,105.599
1270,105.618
1271,105.636
1272,105.654
1273,105.672
1274,105.69
1275,105.708
1276,105.726
1277,105.745
1278,105.764
1279,105.784
1280,105.804
1281,105.826
1282,105.848
1283,105.87
1284,105.893
1285,105.917
1286,105.942
1287,105.967
1288,105.992
1289,106.019
1290,106.045
1291,106.072
1292,106.099
1293,106.126
1294,106.154
1295,106.181
1296,106.209
1297,106.237
1298,106.264
1299,106.292
1300,106.319
1301,106.346
1302,106.372
1303,106.397
1304,106.422
1305,106.445
1306,106.468
1307,106.491
1308,106.512
1309,106.533
1310,106.553
1311,106.573
1312,106.591
1313,106.61
1314,106.628
1315,106.645
1316,106.662
1317,106.679
1318,106.696
1319,106.712
1320,106.728
1321,106.745
1322,106.761
1323,106.778
1324,106.794
1325,106.811
1326,106.828
1327,106.845
1328,106.862
1329,106.878
1330,106.895
1331,106.912
1332,106.93
1333,106.947
1334,106.964
1335,106.982
1336,106.999
1337,107.016
1338,107.034
1339,107.052
1340,107.07
1341,107.089
1342,107.109
1343,107.129
1344,107.15
1345,107.172
1346,107.194
1347,107.217
1348,107.24
1349,107.264
1350,107.288
1351,107.313
1352,107.337
1353,107.362
1354,107.387
1355,107.412
1356,107.437
1357,107.462
1358,107.488
1359,107.513
1360,107.54
1361,107.566
1362,107.593
1363,107.62
1364,107.648
1365,107.676
1366,107.704
1367,107.733
1368,107.761
1369,107.791
1370,107.82
1371,107.849
1372,107.879
1373,107.909
1374,107.939
1375,107.969
1376,108
1377,108.031
1378,108.062
1379,108.094
1380,108.126
1381,108.159
1382,108.191
1383,108.224
1384,108.256
1385,108.289
1386,108.322
1387,108.356
1388,108.389
1389,108.422
1390,108.455
1391,108.489
1392,108.522
1393,108.556
1394,108.59
1395,108.624
1396,108.659
1397,108.693
1398,108.728
1399,108.763
1400,108.799
1401,108.834
1402,108.87
1403,108.905
1404,108.942
1405,108.978
1406,109.014
1407,109.05
1408,109.086
1409,109.123
1410,109.16
1411,109.196
1412,109.232
1413,109.269
1414,109.305
1415,109.341
1416,109.376
1417,109.412
1418,109.447
1419,109.483
1420,109.518
1421,109.554
1422,109.59
1423,109.626
1424,109.662
1425,109.698
1426,109.735
1427,109.771
1428,109.808
1429,109.844
1430,109.88
1431,109.916
1432,109.953
1433,109.989
1434,110.024
1435,110.06
1436,110.095
1437,110.129
1438,110.163
1439,110.196
1440,110.228
1441,110.26
1442,110.291
1443,110.321
1444,110.35
1445,110.378
1446,110.406
1447,110.433
1448,110.459
1449,110.484
1450,110.508
1451,110.532
1452,110.555
1453,110.577
1454,110.599
1455,110.62
1456,110.64
1457,110.661
1458,110.68
1459,110.699
1460,110.718
1461,110.736
1462,110.754
1463,110.771
1464,110.787
1465,110.803
1466,110.819
1467,110.834
1468,110.849
1469,110.863
1470,110.877
1471,110.891
1472,110.904
1473,110.917
1474,110.93
1475,110.943
1476,110.955
1477,110.968
1478,110.98
1479,110.992
1480,111.004
1481,111.015
1482,111.027
1483,111.039
1484,111.051
1485,111.064
1486,111.077
1487,111.091
1488,111.106
1489,111.121
1490,111.138
1491,111.156
1492,111.174
1493,111.194
1494,111.215
1495,111.237
1496,111.26
1497,111.284
1498,111.308
1499,111.334
1500,111.36
1501,111.387
1502,111.414
1503,111.442
1504,111.47
1505,111.499
1506,111.528
1507,111.557
1508,111.587
1509,111.616
1510,111.646
1511,111.676
1512,111.706
1513,111.736
1514,111.766
1515,111.796
1516,111.826
1517,111.855
1518,111.885
1519,111.915
1520,111.945
1521,111.975
1522,112.005
1523,112.035
1524,112.065
1525,112.095
1526,112.125
1527,112.154
1528,112.184
1529,112.213
1530,112.242
1531,112.271
1532,112.3
1533,112.328
1534,112.355
1535,112.382
1536,112.409
1537,112.435
1538,112.461
1539,112.486
1540,112.51
1541,112.535
1542,112.558
1543,112.582
1544,112.605
1545,112.628
1546,112.651
1547,112.674
1548,112.697
1549,112.72
1550,112.744
1551,112.768
1552,112.792
1553,112.817
1554,112.842
1555,112.868
1556,112.895
1557,112.923
1558,112.952
1559,112.981
1560,113.011
1561,113.042
1562,113.074
1563,113.107
1564,113.139
1565,113.173
1566,113.207
1567,113.242
1568,113.277
1569,113.313
1570,113.348
1571,113.384
1572,113.42
1573,113.457
1574,113.493
1575,113.53
1576,113.566
1577,113.603
1578,113.64
1579,113.676
1580,113.712
1581,113.748
1582,113.784
1583,113.819
1584,113.854
1585,113.888
1586,113.922
1587,113.955
1588,113.988
1589,114.019
1590,114.05
1591,114.08
1592,114.11
1593,114.138
1594,114.166
1595,114.193
1596,114.219
1597,114.245
1598,114.27
1599,114.294
1600,114.318
1601,114.341
1602,114.364
1603,114.386
1604,114.408
1605,114.43
1606,114.451
1607,114.472
1608,114.493
1609,114.514
1610,114.534
1611,114.554
1612,114.575
1613,114.595
1614,114.615
1615,114.636
1616,114.656
1617,114.676
1618,114.697
1619,114.717
1620,114.738
1621,114.759
1622,114.78
1623,114.801
1624,114.822
1625,114.844
1626,114.865
1627,114.887
1628,114.908
1629,114.929
1630,114.951
1631,114.972
1632,114.994
1633,115.015
1634,115.037
1635,115.059
1636,115.082
1637,115.104
1638,115.127
1639,115.149
1640,115.171
1641,115.194
1642,115.216
1643,115.239
1644,115.261
1645,115.284
1646,115.306
1647,115.329
1648,115.353
1649,115.376
1650,115.4
1651,115.425
1652,115.45
1653,115.476
1654,115.502
1655,115.529
1656,115.556
1657,115.583
1658,115.611
1659,115.64
1660,115.669
1661,115.699
1662,115.729
1663,115.76
1664,115.792
1665,115.824
1666,115.857
1667,115.891
1668,115.926
1669,115.962
1670,115.998
1671,116.035
1672,116.073
1673,116.11
1674,116.148
1675,116.187
1676,116.226
1677,116.264
1678,116.303
1679,116.342
1680,116.381
1681,116.419
1682,116.458
1683,116.498
1684,116.537
1685,116.577
1686,116.617
1687,116.658
1688,116.699
1689,116.741
1690,116.783
1691,116.826
1692,116.869
1693,116.912
1694,116.956
1695,117
1696,117.045
1697,117.09
1698,117.134
1699,117.179
1700,117.224
1701,117.27
1702,117.315
1703,117.36
1704,117.405
1705,117.451
1706,117.496
1707,117.541
1708,117.587
1709,117.633
1710,117.678
1711,117.723
1712,117.768
1713,117.813
1714,117.857
1715,117.901
1716,117.944
1717,117.987
1718,118.029
1719,118.07
1720,118.111
1721,118.151
1722,118.19
1723,118.228
1724,118.265
1725,118.3
1726,118.335
1727,118.368
1728,118.401
1729,118.432
1730,118.463
1731,118.493
1732,118.522
1733,118.55
1734,118.577
1735,118.603
1736,118.629
1737,118.653
1738,118.676
1739,118.698
1740,118.719
1741,118.738
1742,118.757
1743,118.775
1744,118.792
1745,118.808
1746,118.823
1747,118.838
1748,118.852
1749,118.866
1750,118.879
1751,118.892
1752,118.905
1753,118.917
1754,118.929
1755,118.94
1756,118.951
1757,118.962
1758,118.973
1759,118.984
1760,118.995
1761,119.005
1762,119.016
1763,119.027
1764,119.037
1765,119.048
1766,119.059
1767,119.069
1768,119.08
1769,119.09
1770,119.1
1771,119.111
1772,119.121
1773,119.132
1774,119.143
1775,119.154
1776,119.165
1777,119.177
1778,119.189
1779,119.202
1780,119.214
1781,119.228
1782,119.241
1783,119.254
1784,119.268
1785,119.282
1786,119.296
1787,119.311
1788,119.326
1789,119.341
1790,119.357
1791,119.374
1792,119.392
1793,119.41
1794,119.429
1795,119.448
1796,119.469
1797,119.49
1798,119.513
1799,119.536
1800,119.56
1801,119.584
1802,119.609
1803,119.634
1804,119.66
1805,119.686
1806,119.713
1807,119.74
1808,119.767
1809,119.794
1810,119.822
1811,119.849
1812,119.877
1813,119.905
1814,119.934
1815,119.963
1816,119.992
1817,120.022
1818,120.052
1819,120.083
1820,120.114
1821,120.146
1822,120.178
1823,120.211
1824,120.244
1825,120.277
1826,120.311
1827,120.344
1828,120.378
1829,120.412
1830,120.446
1831,120.48
1832,120.514
1833,120.548
1834,120.583
1835,120.617
1836,120.651
1837,120.685
1838,120.719
1839,120.753
1840,120.787
1841,120.821
1842,120.855
1843,120.889
1844,120.922
1845,120.955
1846,120.987
1847,121.018
1848,121.049
1849,121.079
1850,121.109
1851,121.137
1852,121.166
1853,121.193
1854,121.22
1855,121.247
1856,121.273
1857,121.298
1858,121.323
1859,121.348
1860,121.372
1861,121.395
1862,121.418
1863,121.44
1864,121.462
1865,121.483
1866,121.504
1867,121.524
1868,121.543
1869,121.562
1870,121.579
1871,121.597
1872,121.613
1873,121.629
1874,121.645
1875,121.661
1876,121.676
1877,121.691
1878,121.706
1879,121.721
1880,121.736
1881,121.751
1882,121.766
1883,121.781
1884,121.797
1885,121.813
1886,121.83
1887,121.847
1888,121.866
1889,121.885
1890,121.904
1891,121.925
1892,121.947
1893,121.969
1894,121.992
1895,122.015
1896,122.039
1897,122.064
1898,122.089
1899,122.114
1900,122.14
1901,122.166
1902,122.192
1903,122.219
1904,122.245
1905,122.273
1906,122.3
1907,122.328
1908,122.356
1909,122.384
1910,122.412
1911,122.441
1912,122.47
1913,122.499
1914,122.529
1915,122.558
1916,122.588
1917,122.617
1918,122.647
1919,122.677
1920,122.706
1921,122.736
1922,122.767
1923,122.797
1924,122.827
1925,122.857
1926,122.887
1927,122.917
1928,122.947
1929,122.976
1930,123.006
1931,123.035
1932,123.064
1933,123.092
1934,123.12
1935,123.147
1936,123.174
1937,123.201
1938,123.228
1939,123.253
1940,123.279
1941,123.304
1942,123.329
1943,123.354
1944,123.379
1945,123.403
1946,123.428
1947,123.453
1948,123.478
1949,123.503
1950,123.528
1951,123.553
1952,123.578
1953,123.604
1954,123.629
1955,123.654
1956,123.679
1957,123.704
1958,123.729
1959,123.755
1960,123.78
1961,123.806
1962,123.832
1963,123.858
1964,123.884
1965,123.911
1966,123.937
1967,123.965
1968,123.992
1969,124.02
1970,124.047
1971,124.075
1972,124.104
1973,124.132
1974,124.16
1975,124.189
1976,124.217
1977,124.246
1978,124.275
1979,124.304
1980,124.333
1981,124.362
1982,124.391
1983,124.419
1984,124.448
1985,124.476
1986,124.504
1987,124.531
1988,124.558
1989,124.585
1990,124.611
1991,124.637
1992,124.662
1993,124.686
1994,124.709
1995,124.732
1996,124.754
1997,124.775
1998,124.795
1999,124.815
2000,124.834
